Year,State,Less than a high school diploma,High school diploma only,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only
1990,ME,6192,9718,26.8,42.1
1990,MA,459,1164,10.6,27
1990,MI,2835,5275,20.3,37.8
1990,MI,3759,6082,26.5,42.8
1990,MI,3037,5657,18.5,34.4
1990,MI,2965,4981,23.7,39.9
1990,MI,7297,9343,32,41
1990,MI,4546,7957,23.7,41.5
1990,MI,4576,4700,37,38
1990,MI,2334,4619,20.5,40.7
1990,MI,4419,5858,30.6,40.6
1990,MN,3831,5892,24.8,38.1
1990,MN,2554,3360,28.2,37.1
1990,MN,1360,1936,23,32.8
1990,MO,2098,2676,28.7,36.6
1990,MO,1701,2705,28.4,45.2
1990,MO,2775,4253,29.2,44.8
1990,MO,3961,4659,32.2,37.9
1990,MT,826,1672,16.1,32.6
1990,MT,1748,2470,22.9,32.3
1990,MT,1575,1953,25.5,31.6
1990,MT,1857,3051,22.6,37.2
1990,MT,1869,2072,28,31
1990,MT,2298,3052,21.6,28.7
1990,MT,1071,1407,26.3,34.6
1990,MT,742,1027,22.6,31.2
1990,MT,1173,2194,21.4,40
1990,NE,1310,3744,16,45.6
1990,NE,1042,1511,24.8,36
1990,NE,1230,2190,19.7,35.1
1990,NE,1018,1566,20,30.7
1990,NE,1924,3213,23.9,39.9
1990,NE,1151,1829,22.8,36.2
1990,NE,1343,2839,17.8,37.6
1990,NE,1845,2981,26.7,43.1
1990,NV,1106,1521,26.9,37
1990,NV,1605,1999,26.9,33.5
1990,NM,2407,2820,28.9,33.9
1990,NM,2109,2896,29.7,40.8
1990,NM,989,942,36.4,34.6
1990,NC,5798,4241,45.1,33
1990,ND,1776,1739,28.8,28.2
1990,ND,2119,2119,25.5,25.5
1990,OK,8385,6522,40.8,31.7
1990,OR,2603,3693,25,35.4
1990,OR,1020,1846,22,39.7
1990,SD,1255,1588,28.5,36.1
1990,SD,1204,1460,28.5,34.6
1990,TX,1423,1066,26.8,20.1
1990,TX,1576,1287,38.9,31.8
1990,TX,1075,674,42.2,26.4
1990,TX,1177,1317,34,38
1990,TX,368,868,15.4,36.4
1990,TX,640,821,27.1,34.8
1990,TX,2621,3117,28.4,33.8
1990,TX,1622,1896,28.8,33.6
1990,TX,3535,2240,42,26.6
1990,TX,2162,681,56.1,17.7
1990,TX,1936,2056,32.5,34.5
1990,TX,958,564,38,22.4
1990,TX,4743,3308,39.3,27.4
1990,UT,828,1460,20.1,35.4
1990,UT,877,1812,15.1,31.1
1990,UT,1517,3160,18.1,37.8
1990,VT,4458,5767,29.3,37.9
1990,VA,10141,6449,46.7,29.7
1990,WI,2534,4049,24.7,39.5
1990,WI,2338,3767,25.1,40.5
1990,WY,2557,4587,17.4,31.2
1990,WY,1081,2110,20.3,39.7
1990,WY,1150,1876,21.2,34.5
1990,AK,91,228,10.2,25.6
1990,AK,653,687,30.2,31.8
1990,AK,299,377,21.5,27.1
1990,AK,1053,806,42.2,32.3
1990,AK,466,1122,14.1,34
1990,AK,1313,1630,26.8,33.3
1990,CA,2393,4536,17.3,32.9
1990,CO,881,1103,28,35
1990,CO,953,1145,27.3,32.8
1990,CO,288,665,19.2,44.3
1990,CO,1578,1450,36.3,33.3
1990,CO,810,665,39.5,32.4
1990,CO,280,425,28.2,42.8
1990,CO,341,467,30.2,41.4
1990,CO,63,143,15.2,34.5
1990,CO,957,935,34.1,33.3
1990,CO,165,594,6.5,23.5
1990,FL,1502,1345,41.8,37.4
1990,GA,1010,492,48.6,23.7
1990,GA,796,510,49.7,31.8
1990,GA,2013,1528,41.8,31.7
1990,GA,3414,2721,41.3,32.9
1990,ID,530,851,24.7,39.7
1990,ID,120,151,25.3,31.8
1990,IL,1522,1863,30.3,37.1
1990,IL,1406,1130,40.3,32.4
1990,IA,788,1542,22.9,44.9
1990,IA,1475,2148,28.2,41.1
1990,IA,844,1717,22,44.7
1990,IA,1416,2239,28.3,44.8
1990,KS,825,1557,20.6,39
1990,KS,596,836,25.8,36.2
1990,KS,358,579,22,35.6
1990,KS,608,1057,21.5,37.5
1990,KS,463,814,20.9,36.7
1990,KS,552,795,22.5,32.4
1990,KS,199,431,17.6,38.2
1990,KS,588,1250,19.2,40.9
1990,KS,303,550,18.9,34.3
1990,KS,453,767,21.7,36.7
1990,KS,519,837,24.2,39
1990,KS,618,1103,22,39.3
1990,KS,829,1413,23.9,40.7
1990,KS,458,909,19.6,39
1990,KS,1035,1886,21.7,39.5
1990,KS,375,759,18.5,37.4
1990,KS,981,1566,26,41.5
1990,KS,325,438,23.1,31.2
1990,KS,255,396,22.2,34.5
1990,KS,1499,1890,30.4,38.3
1990,KS,488,549,28.3,31.9
1990,KS,856,1146,29.4,39.4
1990,KY,4937,2581,52.2,27.3
1990,KY,3330,1732,55.6,28.9
1990,KY,2190,1056,56,27
1990,KY,5829,2664,54.9,25.1
1990,KY,2633,1279,56.6,27.5
1990,KY,4675,1740,61.8,23
1990,KY,4009,2023,55.6,28.1
1990,KY,2057,601,64.5,18.9
1990,KY,2317,969,57.2,23.9
1990,MI,2159,2871,26.8,35.6
1990,MI,1816,2166,33.4,39.9
1990,MN,1193,1720,27.7,39.9
1990,MN,416,943,15.1,34.2
1990,MN,1145,1227,29,31
1990,MN,1715,2392,27.8,38.8
1990,MN,667,989,24.8,36.8
1990,MN,888,1215,28.8,39.4
1990,MO,778,1239,29,46.1
1990,MO,2072,1500,46.9,34
1990,MT,1177,1184,29.6,29.8
1990,MT,248,361,24,35
1990,MT,406,567,25.6,35.7
1990,MT,498,833,24.7,41.4
1990,MT,281,394,27.4,38.4
1990,MT,334,451,22.8,30.8
1990,MT,304,588,20.5,39.6
1990,MT,61,141,18.1,41.8
1990,MT,849,1177,25.9,35.9
1990,MT,342,436,24.8,31.6
1990,MT,287,331,28.9,33.3
1990,MT,1278,2189,21.7,37.2
1990,MT,840,1158,25.5,35.2
1990,MT,461,775,21.1,35.5
1990,MT,415,560,27.8,37.5
1990,MT,253,238,31.7,29.8
1990,NE,549,792,27.9,40.3
1990,NE,503,1129,20.2,45.4
1990,NE,609,1074,21,37.1
1990,NE,319,590,20.8,38.5
1990,NE,511,647,28.7,36.3
1990,NE,985,1495,24.7,37.5
1990,NE,414,640,23.6,36.4
1990,NE,388,549,26.2,37
1990,NE,53,182,10.5,35.9
1990,NE,486,961,19.6,38.8
1990,NE,115,240,20.5,42.8
1990,NE,167,287,23.2,39.9
1990,NE,102,210,21.7,44.6
1990,NE,1040,1690,25.8,41.9
1990,NE,275,530,20.6,39.7
1990,NE,1144,1592,25.6,35.6
1990,NE,1276,1841,27.3,39.4
1990,NE,859,1471,24.3,41.6
1990,NE,125,228,21,38.4
1990,NM,577,522,37,33.5
1990,NM,220,207,34.1,32.1
1990,NC,5541,4544,40.1,32.9
1990,NC,1857,1606,37.1,32.1
1990,NC,2062,1521,43.1,31.8
1990,ND,599,709,27.5,32.5
1990,ND,1431,1350,34.6,32.7
1990,ND,616,790,25.7,33
1990,ND,1312,1072,31.6,25.8
1990,ND,693,547,33.5,26.5
1990,ND,339,371,25.4,27.8
1990,ND,733,637,32.1,27.9
1990,ND,1529,549,51.2,18.4
1990,ND,1656,1974,26.9,32.1
1990,ND,2707,1401,40.6,21
1990,ND,780,391,50.5,25.3
1990,ND,167,176,28.5,30.1
1990,ND,687,775,28.1,31.6
1990,ND,1535,1199,36.8,28.7
1990,OK,3108,2475,42.2,33.6
1990,OR,173,398,14.6,33.6
1990,OR,1189,2100,22.8,40.2
1990,OR,1182,1705,25,36.1
1990,SD,584,511,32.3,28.3
1990,SD,890,1190,26.6,35.5
1990,SD,316,334,38.8,41
1990,SD,469,442,34.5,32.5
1990,SD,1826,1916,32.5,34.1
1990,SD,850,774,36.7,33.4
1990,SD,938,892,32.9,31.3
1990,SD,1070,1343,29.7,37.3
1990,SD,174,402,17.2,39.6
1990,SD,392,420,32,34.3
1990,SD,1209,1105,32.8,30
1990,TN,3366,2479,47.1,34.7
1990,TX,490,375,37,28.3
1990,TX,741,394,48.2,25.6
1990,TX,912,602,46.7,30.9
1990,TX,564,350,41.7,25.9
1990,TX,1053,888,38.7,32.7
1990,TX,394,280,30.5,21.7
1990,TX,47,57,21.8,26.4
1990,TX,1332,1015,41.4,31.5
1990,TX,539,660,26.2,32.1
1990,TX,33,23,44,30.7
1990,TX,198,172,35.4,30.7
1990,TX,659,485,42,30.9
1990,TX,411,359,37.8,33
1990,TX,478,531,34.9,38.7
1990,TX,306,298,33.7,32.8
1990,TX,402,441,30.2,33.1
1990,UT,464,970,20.1,42.1
1990,UT,157,315,20.2,40.5
1990,UT,223,385,18,31.1
1990,VA,5514,3570,48.9,31.7
1990,VA,2825,2094,35.2,26.1
1990,VA,3667,2336,47.8,30.5
1990,VA,2816,2297,36.1,29.4
1990,VA,2164,1454,43.2,29
1990,WA,1035,1305,27.4,34.6
1990,WA,669,1687,8.8,22.2
1990,WV,2715,2701,39.8,39.6
1990,WV,3687,2128,53.5,30.9
1990,WI,2012,2177,35.9,38.8
1990,WI,1125,1678,25.3,37.7
1990,WI,2778,4607,26.7,44.2
1990,WI,2521,3742,26.3,39
1990,WI,3057,4687,23.9,36.6
1990,WY,1534,2424,22.9,36.2
1990,WY,427,598,24.3,34
1990,US,39343718,47642763,24.8,30
1990,AL,843638,749591,33.1,29.4
1990,AK,43244,92925,13.4,28.7
1990,AZ,491080,601440,21.3,26.1
1990,AR,503481,489570,33.7,32.7
1990,CA,4450528,4167897,23.8,22.3
1990,CO,328056,558312,15.6,26.5
1990,CT,457208,648366,20.8,29.5
1990,DE,96472,140030,22.5,32.7
1990,DC,109866,86756,26.9,21.2
1990,FL,2271074,2679285,25.6,30.1
1990,GA,1169815,1192935,29.1,29.6
1990,HI,141506,203893,19.9,28.7
1990,ID,121787,182892,20.3,30.4
1990,IL,1735789,2187342,23.8,30
1990,IN,850014,1333093,24.4,38.2
1990,IA,353800,684368,19.9,38.5
1990,KS,293272,514177,18.7,32.8
1990,KY,825857,741012,35.4,31.8
1990,LA,803872,803328,31.7,31.7
1990,ME,168460,295074,21.2,37.1
1990,MD,673932,878432,21.6,28.1
1990,MA,792657,1178509,20,29.7
1990,MI,1356759,1887449,23.2,32.3
1990,MN,488765,913265,17.6,33
1990,MS,549685,423624,35.7,27.5
1990,MO,858368,1090940,26.1,33.1
1990,MT,96469,170070,19,33.5
1990,NE,181072,345778,18.2,34.7
1990,NV,167628,248968,21.2,31.5
1990,NH,127423,226267,17.8,31.7
1990,NJ,1205206,1606555,23.3,31.1
1990,NM,229974,264943,24.9,28.7
1990,NY,2977604,3485686,25.2,29.5
1990,NC,1277747,1232868,30,29
1990,ND,92427,111215,23.3,28
1990,OH,1684888,2515987,24.3,36.3
1990,OK,506961,607903,25.4,30.5
1990,OR,343609,536687,18.5,28.9
1990,PA,1994278,3035080,25.3,38.6
1990,RI,184344,194064,28,29.5
1990,SC,687260,639358,31.7,29.5
1990,SD,98720,144990,22.9,33.7
1990,TN,1033914,942865,32.9,30
1990,TX,2872559,2640162,27.9,25.6
1990,UT,133315,244132,14.9,27.2
1990,VT,68637,123430,19.2,34.6
1990,VA,987203,1059199,24.8,26.6
1990,WA,505783,873150,16.2,27.9
1990,WV,398527,429123,34,36.6
1990,WI,662072,1147697,21.4,37.1
1990,WY,47113,92081,17,33.2
2000,AL,4984,4838,36.8,35.7
2000,AL,9960,12136,29.6,36
2000,AL,8757,9264,33.8,35.8
2000,AL,82950,121233,19.1,27.9
2000,AL,12353,14921,28.7,34.6
2000,AL,12386,21671,13.2,23
2000,AL,15713,16647,32.8,34.7
2000,AZ,338591,446445,17.5,23.1
2000,AZ,32513,36255,27.3,30.4
2000,AR,9326,10024,30.8,33.1
2000,CA,168281,181668,17.6,19
2000,CA,81867,123956,13.1,19.8
2000,CA,11480,23316,10.9,22.2
2000,CA,1770524,1108314,30.1,18.8
2000,CA,16080,22857,8.8,12.4
2000,CA,372419,317332,20.5,17.5
2000,CA,15835,35327,9.5,21.3
2000,CA,234473,230867,25,24.7
2000,CA,129270,176525,16.7,22.9
2000,CA,7876,7278,25.1,23.2
2000,CA,253594,246155,25.8,25
2000,CA,308849,352040,17.4,19.9
2000,CA,112065,82618,18.8,13.9
2000,CA,72164,85569,14.7,17.5
2000,CA,184800,176926,16.6,15.9
2000,CA,19299,18901,20.2,19.8
2000,CO,47240,68641,21.2,30.8
2000,CO,29574,64921,9.3,20.5
2000,CO,442,1440,6.6,21.5
2000,CO,79034,74922,21.1,20
2000,CO,3423,14785,3,13.1
2000,CO,963,3510,7.5,27.4
2000,CO,205,898,5.9,25.6
2000,CO,28747,79402,8.2,22.6
2000,CO,690,2772,6.7,26.7
2000,CT,102302,165890,17.6,28.6
2000,CT,12184,30873,11.3,28.6
2000,CT,9424,25251,10.8,29
2000,DE,47245,96294,14.5,29.6
2000,DC,85249,79169,22.2,20.6
2000,FL,3922,5780,28.1,41.4
2000,FL,203234,319416,18,28.4
2000,FL,12297,28640,13.6,31.7
2000,FL,86336,145209,17.3,29.1
2000,FL,21335,37395,21.5,37.7
2000,FL,125783,174283,19.2,26.7
2000,FL,31482,53339,20.2,34.3
2000,FL,479353,332997,32.1,22.3
2000,FL,7398,13415,19,34.4
2000,FL,104591,148006,18.2,25.8
2000,FL,23095,37536,20.9,33.9
2000,FL,134346,219805,16.4,26.9
2000,FL,57297,93918,22.4,36.8
2000,FL,109698,203495,16,29.7
2000,FL,11037,21117,12.8,24.5
2000,FL,27523,59280,11.3,24.4
2000,GA,7824,10551,26.7,36
2000,GA,13722,16676,28.2,34.2
2000,GA,3946,5208,30.2,39.9
2000,GA,15474,18292,28.9,34.2
2000,GA,14185,24882,15.6,27.3
2000,GA,28221,45143,19.9,31.9
2000,GA,44314,82038,11.2,20.8
2000,GA,10442,18664,18.4,32.8
2000,GA,2207,3565,20.5,33.2
2000,GA,64260,87359,14.9,20.3
2000,GA,11066,20316,18.9,34.6
2000,GA,4502,14174,7.6,24
2000,GA,9286,15272,14.3,23.5
2000,GA,84370,102246,16,19.4
2000,GA,47372,81979,12.7,22
2000,GA,6219,6075,37,36.1
2000,GA,2388,2929,34,41.7
2000,GA,11907,25901,15.8,34.3
2000,GA,2279,2799,30.3,37.2
2000,GA,2931,3789,28.7,37
2000,GA,4941,5146,34.2,35.7
2000,GA,2637,3752,26,37.1
2000,GA,9900,13601,25.3,34.7
2000,GA,9685,19702,19.2,39.1
2000,GA,4728,5259,29.8,33.1
2000,GA,2183,3539,24.7,40.1
2000,GA,7880,13152,17.6,29.4
2000,GA,11965,12885,32.2,34.7
2000,GA,10214,13725,26.5,35.6
2000,IL,3193,4011,27.2,34.2
2000,IL,710,1572,20.1,44.6
2000,IL,5303,8214,22.6,35
2000,IL,770341,834675,22.3,24.2
2000,IL,6110,14643,12.5,29.9
2000,IL,58691,121375,10,20.6
2000,IL,3194,9451,13.1,38.9
2000,IL,2448,5489,17.5,39.3
2000,IL,48688,61331,19.8,25
2000,IL,3480,10335,10.1,30.1
2000,IL,53459,85056,13.4,21.4
2000,IL,17650,46453,10.8,28.4
2000,IL,5884,13664,17.9,41.6
2000,IL,26832,57955,15.7,34
2000,IL,2332,5965,12.8,32.6
2000,IL,31104,47381,19.1,29.1
2000,IL,40833,90360,13.1,29.1
2000,IN,3529,11362,11.7,37.8
2000,IN,1724,4091,16.4,38.9
2000,IN,12974,23495,20.1,36.5
2000,IN,5340,12244,18,41.2
2000,IN,8210,15410,17.6,33.1
2000,IN,6765,23023,5.8,19.8
2000,IN,4533,13878,12.2,37.4
2000,IN,4429,9215,19.7,41
2000,IN,7780,25173,11.5,37.2
2000,IN,3303,8704,17.6,46.4
2000,IN,10575,26802,14.3,36.2
2000,IN,59871,115681,19.3,37.3
2000,IN,17781,35800,19.9,40
2000,IN,101596,163991,18.4,29.6
2000,IN,8396,19519,19.3,45
2000,IN,2040,4771,21.3,49.8
2000,IN,817,1688,21.6,44.7
2000,IN,11090,35910,11.7,38
2000,IN,4270,10956,18.8,48.2
2000,IN,4228,6273,28.6,42.5
2000,IN,5715,12672,20.2,44.7
2000,IN,961,2180,20.1,45.6
2000,IN,4380,7783,24.8,44.1
2000,KS,15066,51871,5.1,17.5
2000,KS,6041,15188,13.5,33.9
2000,KS,1246,2584,19.1,39.5
2000,KS,2305,6766,12.5,36.7
2000,KS,25121,33098,26,34.3
2000,KY,8072,17771,14.9,32.8
2000,KY,1659,2219,30.4,40.6
2000,KY,9418,16162,24,41.1
2000,KY,10956,19882,19.2,34.8
2000,KY,1604,2223,32,44.4
2000,KY,3823,6131,27.6,44.2
2000,KY,2670,4465,26.6,44.5
2000,KY,84268,134929,18.2,29.1
2000,KY,17460,31834,17.9,32.6
2000,KY,4103,8055,13.5,26.5
2000,KY,2469,4259,27.2,46.9
2000,KY,4616,7627,20.9,34.5
2000,KY,1889,3095,24.6,40.3
2000,KY,1566,2183,29.3,40.9
2000,LA,61945,89528,20.7,30
2000,LA,76082,70477,25.3,23.4
2000,LA,5152,5628,31.3,34.2
2000,LA,11859,16745,26.9,37.9
2000,LA,5919,10662,20,36.1
2000,LA,3346,5802,26.1,45.2
2000,LA,5867,9880,23.1,38.9
2000,LA,19835,32584,16.1,26.5
2000,MD,44323,91307,13.6,27.9
2000,MD,80054,141035,15.7,27.6
2000,MD,6241,16433,13.1,34.4
2000,MD,14502,32891,14.7,33.3
2000,MD,10507,21156,18.8,37.9
2000,MD,10910,25682,14.2,33.4
2000,MD,16424,38314,12.9,30.1
2000,MD,18987,40378,13.3,28.2
2000,MD,11267,26513,6.9,16.2
2000,MD,57476,86009,9.7,14.5
2000,MD,76141,137265,15.1,27.3
2000,MD,4440,8462,15.8,30.2
2000,MD,132699,118175,31.6,28.2
2000,MA,95919,105920,26.8,29.6
2000,MA,74967,136744,15.4,28.1
2000,MA,116066,235369,11.5,23.4
2000,MA,39479,109669,8.7,24.2
2000,MA,38646,96116,12.4,30.7
2000,MA,97610,114919,21.9,25.7
2000,MI,8744,21751,15.5,38.5
2000,MI,8731,28702,8.6,28.3
2000,MI,91371,175565,17.1,32.8
2000,MI,86717,178541,10.7,22.1
2000,MI,18461,40018,17.2,37.2
2000,MI,300506,399885,23,30.6
2000,MN,16790,60701,9,32.4
2000,MN,3732,11512,8.6,26.6
2000,MN,2920,9603,11.3,37.1
2000,MN,15220,52806,6.8,23.5
2000,MN,69248,156947,9.4,21.2
2000,MN,2675,7639,13.4,38.4
2000,MN,2541,6323,15.4,38.3
2000,MN,2731,5903,18.7,40.4
2000,MN,40014,81763,12.4,25.3
2000,MN,4977,15800,9,28.4
2000,MN,3869,12464,10.1,32.5
2000,MN,2075,3998,20.8,40.1
2000,MN,7666,33378,6,26
2000,MN,6582,20327,11.9,36.8
2000,MS,2089,1632,41.2,32.2
2000,MS,12568,23260,18.4,34.1
2000,MS,8395,7001,39,32.5
2000,MS,4378,5027,28.3,32.5
2000,MS,2077,1588,39.5,30.2
2000,MO,2532,4981,23.1,45.4
2000,MO,1087,2722,18.5,46.2
2000,MO,7006,19902,13.3,37.7
2000,MO,13587,38610,11.3,32
2000,MO,1739,5313,13.9,42.5
2000,MO,13514,21505,22.3,35.6
2000,MO,70886,128169,16.6,30
2000,MO,25996,45773,20.6,36.3
2000,MO,4387,9240,20.1,42.3
2000,MO,5697,10320,23.6,42.8
2000,MO,4015,12928,8.2,26.5
2000,MO,3132,6962,20.7,45.9
2000,MO,19391,52862,10.9,29.6
2000,MO,81535,162405,12,24
2000,MO,3306,6500,20.5,40.3
2000,MO,63715,61046,28.7,27.5
2000,NV,184998,268827,20.5,29.9
2000,NH,17805,53593,9.5,28.6
2000,NH,9592,21412,13.6,30.4
2000,NJ,83620,163525,13.4,26.2
2000,NJ,36659,88884,12.8,31.1
2000,NJ,65457,106572,19.7,32.1
2000,NJ,125404,139578,24.4,27.2
2000,NJ,25806,60828,15.7,36.9
2000,NJ,120483,109542,29.5,26.8
2000,NJ,7105,21338,8.5,25.5
2000,NJ,78464,145657,15.6,29
2000,NJ,49894,113343,12.1,27.4
2000,NJ,30494,77730,9.4,24
2000,NJ,60899,135009,17,37.7
2000,NJ,84410,98830,26.7,31.2
2000,NJ,8794,16784,20.6,39.2
2000,NJ,21312,43972,10.4,21.5
2000,NJ,9725,31740,10.2,33.4
2000,NJ,72899,104431,20.7,29.7
2000,NY,299686,205246,37.7,25.8
2000,NY,29474,51471,16,28
2000,NY,109120,190461,17.1,29.9
2000,NY,484306,414868,31.2,26.7
2000,NY,7078,13557,17.7,33.8
2000,NY,72410,124927,15.1,26.1
2000,NY,120738,243454,13.3,26.8
2000,NY,240354,151995,21.3,13.5
2000,NY,24634,54361,16.7,36.9
2000,NY,8406,21017,12.6,31.6
2000,NY,38629,66119,18.2,31.1
2000,NY,6846,11519,23.6,39.7
2000,NY,6361,18151,9.8,28.1
2000,NY,387181,418381,25.6,27.7
2000,NY,51163,98845,17.4,33.6
2000,NY,27016,41428,14.7,22.5
2000,NY,130174,294953,13.8,31.3
2000,NY,10954,22316,17.7,36.2
2000,NY,103456,138814,16.4,22.1
2000,NY,3135,5692,20,36.2
2000,NC,18891,26101,21.8,30.1
2000,NC,2775,4256,22.4,34.4
2000,NC,8301,10853,26.4,34.5
2000,NC,36522,37796,28.6,29.6
2000,NC,2030,2506,28.6,35.3
2000,NC,17748,26309,21.6,32.1
2000,NC,19323,25557,24.1,31.8
2000,NC,12234,13772,28.3,31.8
2000,NC,62693,90543,13.8,19.9
2000,NC,22278,28964,25.8,33.5
2000,NC,15589,24308,19.8,30.8
2000,NC,43086,71648,10.7,17.8
2000,OH,6860,12324,25.2,45.3
2000,OH,34702,69581,16.7,33.6
2000,OH,20377,40139,18,35.4
2000,OH,171962,281264,18.4,30
2000,OH,5048,17617,7.1,24.9
2000,OH,9911,30695,12.4,38.4
2000,OH,96422,183287,14.3,27.1
2000,OH,8099,16634,13.7,28.1
2000,OH,94207,151759,17.3,27.8
2000,OH,4119,8650,22,46.2
2000,OH,21219,53726,13.6,34.4
2000,OH,14577,38649,15.3,40.7
2000,OH,31880,68348,17.2,36.8
2000,OH,5582,11097,21,41.7
2000,OH,11087,35998,11.2,36.4
2000,OH,4409,9730,21.4,47.3
2000,OH,4565,11055,21.1,51.1
2000,OH,8033,15073,22.8,42.8
2000,OH,3705,11654,14,43.9
2000,OH,14277,32242,13.8,31.2
2000,OK,7147,17961,12.7,32
2000,OK,15021,33829,11.9,26.7
2000,OK,5992,11159,20.5,38.3
2000,OK,4658,8723,22.5,42
2000,OK,3925,7330,18.5,34.6
2000,OK,3733,6645,20.7,36.8
2000,OK,73548,109475,17.5,26
2000,OR,24674,53824,11.1,24.1
2000,OR,4149,10101,14.4,35.2
2000,OR,64087,102814,14.4,23
2000,OR,31670,57379,11.1,20.1
2000,OR,9064,16235,17.2,30.8
2000,PA,121836,301774,13.7,33.9
2000,PA,10144,25852,20,51.1
2000,PA,20823,53822,16.4,42.4
2000,PA,45929,129764,11.4,32.2
2000,PA,15348,45282,13.2,39
2000,PA,30576,74179,10.7,26
2000,PA,49226,120698,13.5,33.1
2000,PA,24741,49403,24,47.9
2000,PA,59307,140839,11.5,27.3
2000,PA,278090,322059,28.8,33.3
2000,PA,4166,13004,13.2,41.2
2000,PA,24661,60590,17.4,42.6
2000,PA,38068,108512,14.4,41.2
2000,RI,6602,8026,19.3,23.5
2000,RI,18783,36288,16.1,31.1
2000,RI,7247,14249,12.3,24.1
2000,RI,111213,113341,27.5,28.1
2000,RI,9241,21010,11.4,26
2000,SC,7243,7962,32.9,36.1
2000,SC,12229,14447,30.2,35.7
2000,SC,24065,30127,22.8,28.5
2000,TN,2784,3666,32.8,43.2
2000,TN,5743,8664,24.6,37.1
2000,TN,69801,93105,18.5,24.6
2000,TN,7691,11176,27.4,39.8
2000,TN,5581,6634,29.4,34.9
2000,TN,5324,5569,35.7,37.4
2000,TN,5309,5194,39.8,39
2000,TN,10000,16463,22.1,36.4
2000,TN,8874,13742,25.2,39
2000,TN,20042,34966,18.2,31.8
2000,TN,107262,146104,19.2,26.2
2000,TN,3836,4780,32.5,40.5
2000,TN,17377,27467,20.3,32.1
2000,TN,8100,11691,25.4,36.7
2000,TN,1874,1707,38.6,35.2
2000,TN,8116,16179,9.9,19.8
2000,TN,11213,19914,19.1,33.9
2000,TX,7919,7270,34.8,32
2000,TX,3890,4935,25.5,32.3
2000,TX,1869,3924,15.2,31.9
2000,TX,8603,11806,23.1,31.7
2000,TX,195880,206345,23.1,24.3
2000,TX,31153,41412,20.5,27.2
2000,TX,5836,7075,28.7,34.8
2000,TX,3769,5306,23.1,32.5
2000,TX,25842,47525,8.2,15.1
2000,TX,8483,14948,16.1,28.4
2000,TX,342096,295823,25,21.7
2000,TX,28195,52816,10.6,19.9
2000,TX,14981,20753,22.2,30.8
2000,TX,33603,41684,15.7,19.4
2000,TX,30787,42638,19.1,26.4
2000,TX,12188,16756,21.9,30.1
2000,TX,524422,447295,25.4,21.6
2000,TX,8212,12303,15.3,22.9
2000,TX,4734,8466,16.5,29.6
2000,TX,11234,16655,23.1,34.3
2000,TX,17826,26387,22.4,33.2
2000,TX,11437,15169,25.5,33.8
2000,TX,2309,3649,14.6,23.1
2000,TX,13457,15991,30.4,36.2
2000,TX,6847,8231,27.8,33.4
2000,TX,33815,50310,18.4,27.4
2000,TX,11153,17338,19.5,30.4
2000,TX,3601,6207,13.3,22.9
2000,TX,963,1414,22,32.3
2000,TX,167922,211638,18.7,23.5
2000,TX,76786,86924,15.3,17.3
2000,TX,4808,5781,26.1,31.4
2000,TX,17364,34524,11.2,22.2
2000,TX,5403,7006,26.2,34
2000,TX,7452,10819,23.9,34.8
2000,UT,67085,122409,13.2,24
2000,UT,3129,7189,14.4,33
2000,VA,2473,2814,31.7,36.1
2000,VA,16925,16274,12.2,11.7
2000,VA,4321,5685,28.7,37.7
2000,VA,1663,1675,34.3,34.6
2000,VA,19828,41479,11.9,24.8
2000,VA,1618,2963,17.9,32.9
2000,VA,5941,8086,26.3,35.7
2000,VA,5167,6525,30,37.9
2000,VA,60477,90642,9.3,13.9
2000,VA,5702,10283,15.5,27.9
2000,VA,4252,7370,18.3,31.7
2000,VA,2601,3598,21.2,29.4
2000,VA,7617,16401,13.4,28.8
2000,VA,23715,41939,13.4,23.7
2000,VA,4784,6146,23.8,30.5
2000,VA,3655,7099,10.7,20.9
2000,VA,1873,3422,20.9,38.2
2000,VA,8182,19358,7.5,17.7
2000,VA,1330,2342,19.2,33.8
2000,VA,1799,3226,19.4,34.7
2000,VA,3252,4966,21.1,32.2
2000,VA,3721,6443,18.4,31.8
2000,VA,19209,42554,11.2,24.9
2000,VA,1214,1522,24,30.1
2000,VA,9187,17882,16.2,31.6
2000,VA,6379,15663,11.4,28
2000,VA,3773,2954,42.4,33.2
2000,VA,5177,7964,24.5,37.7
2000,VA,3008,7649,8.3,21.1
2000,VA,12597,12115,13.2,12.7
2000,VA,18647,34840,14.9,27.8
2000,VA,1906,4021,16.3,34.4
2000,VA,1736,2972,11.4,19.5
2000,VA,308,938,4.1,12.6
2000,VA,2219,3086,19.8,27.5
2000,VA,13402,25890,14.5,28
2000,VA,4045,5139,28.2,35.9
2000,VA,3964,5073,18.7,23.9
2000,VA,1467,1710,23.6,27.5
2000,VA,17053,33125,15.5,30.1
2000,VA,29238,39992,21.6,29.6
2000,VA,6989,6759,31.4,30.3
2000,VA,890,2100,11.5,27.1
2000,VA,15823,18719,24.8,29.4
2000,VA,31907,30314,24.8,23.6
2000,VA,9652,12338,23.2,29.6
2000,VA,25465,69154,9.6,25.9
2000,VA,557,1115,10.4,20.8
2000,WA,26578,58574,12.2,27
2000,WA,115728,227931,9.7,19.2
2000,WA,58125,131810,13.1,29.8
